problema,ger,log,meu,nf1_log,nf1_meu,nadpop_log,nadpop_meu,ideal_log,ideal_meu
WFG2,26,5,5,"[np.float64(1.9501296476891459), np.float64(3.9403828963392127)]","[np.float64(1.9501296281814575), np.float64(3.940382957458496)]","[np.float64(1.9562249242624097), np.float64(3.9403828963392127)]","[np.float64(1.9562249183654785), np.float64(3.940382957458496)]","[np.float64(0.47412194327998813), np.float64(1.5710966949273257)]","[np.float64(0.47412195801734924), np.float64(1.571096658706665)]"
WFG2,27,5,5,"[np.float64(1.9501296476891459), np.float64(3.9403828963392127)]","[np.float64(1.9501296281814575), np.float64(3.940382957458496)]","[np.float64(1.9562249242624097), np.float64(3.9403828963392127)]","[np.float64(1.9562249183654785), np.float64(3.940382957458496)]","[np.float64(0.47412194327998813), np.float64(1.5710966949273257)]","[np.float64(0.47412195801734924), np.float64(1.571096658706665)]"
WFG4,1,20,20,"[np.float64(2.1761546105894114), np.float64(4.265735449710497)]","[np.float64(2.176154613494873), np.float64(4.265735626220703)]","[np.float64(2.1761546105894114), np.float64(4.265735449710497)]","[np.float64(2.176154613494873), np.float64(4.265735626220703)]","[np.float64(0.5006407475702088), np.float64(1.4402742292426507)]","[np.float64(0.5006407499313354), np.float64(1.4402742385864258)]"
WFG4,2,14,14,"[np.float64(1.997359433021894), np.float64(4.217315907040334)]","[np.float64(1.9973593950271606), np.float64(4.217315673828125)]","[np.float64(1.997359433021894), np.float64(4.244298986433453)]","[np.float64(1.9973593950271606), np.float64(4.244298934936523)]","[np.float64(0.5488130841919237), np.float64(2.3695245856173957)]","[np.float64(0.5488131046295166), np.float64(2.3695244789123535)]"
WFG4,3,17,17,"[np.float64(1.997359433021894), np.float64(4.244298986433453)]","[np.float64(1.9973593950271606), np.float64(4.244298934936523)]","[np.float64(1.997359433021894), np.float64(4.244298986433453)]","[np.float64(1.9973593950271606), np.float64(4.244298934936523)]","[np.float64(0.5726787748217537), np.float64(2.3695245856173957)]","[np.float64(0.572678804397583), np.float64(2.3695244789123535)]"
WFG4,4,15,15,"[np.float64(1.997359433021894), np.float64(4.249905908597154)]","[np.float64(1.9973593950271606), np.float64(4.249906063079834)]","[np.float64(1.997359433021894), np.float64(4.249905908597154)]","[np.float64(1.9973593950271606), np.float64(4.249906063079834)]","[np.float64(0.5172750471831662), np.float64(2.3695245856173957)]","[np.float64(0.5172750353813171), np.float64(2.3695244789123535)]"
WFG4,5,16,16,"[np.float64(1.997359433021894), np.float64(4.249905908597154)]","[np.float64(1.9973593950271606), np.float64(4.249906063079834)]","[np.float64(1.997359433021894), np.float64(4.249905908597154)]","[np.float64(1.9973593950271606), np.float64(4.249906063079834)]","[np.float64(0.5172750471831662), np.float64(2.3695245856173957)]","[np.float64(0.5172750353813171), np.float64(2.3695244789123535)]"
WFG4,6,16,16,"[np.float64(1.997359433021894), np.float64(4.249905908597154)]","[np.float64(1.9973593950271606), np.float64(4.249906063079834)]","[np.float64(1.997359433021894), np.float64(4.249905908597154)]","[np.float64(1.9973593950271606), np.float64(4.249906063079834)]","[np.float64(0.5172750471831662), np.float64(2.3695245856173957)]","[np.float64(0.5172750353813171), np.float64(2.3695244789123535)]"
WFG4,7,16,16,"[np.float64(1.997359433021894), np.float64(4.249905908597154)]","[np.float64(1.9973593950271606), np.float64(4.249906063079834)]","[np.float64(1.997359433021894), np.float64(4.249905908597154)]","[np.float64(1.9973593950271606), np.float64(4.249906063079834)]","[np.float64(0.5172750471831662), np.float64(2.3695245856173957)]","[np.float64(0.5172750353813171), np.float64(2.3695244789123535)]"
WFG4,8,16,16,"[np.float64(1.997359433021894), np.float64(4.244046924538328)]","[np.float64(1.9973593950271606), np.float64(4.244046688079834)]","[np.float64(1.997359433021894), np.float64(4.244046924538328)]","[np.float64(1.9973593950271606), np.float64(4.244046688079834)]","[np.float64(0.5112331253428395), np.float64(2.3695245856173957)]","[np.float64(0.5112331509590149), np.float64(2.3695244789123535)]"
WFG4,9,16,16,"[np.float64(1.992661836044182), np.float64(4.244046924538328)]","[np.float64(1.9926618337631226), np.float64(4.244046688079834)]","[np.float64(1.992661836044182), np.float64(4.244046924538328)]","[np.float64(1.9926618337631226), np.float64(4.244046688079834)]","[np.float64(0.5112331253428395), np.float64(2.3648269886396838)]","[np.float64(0.5112331509590149), np.float64(2.3648269176483154)]"
WFG4,10,17,17,"[np.float64(1.992661836044182), np.float64(4.244046924538328)]","[np.float64(1.9926618337631226), np.float64(4.244046688079834)]","[np.float64(1.992661836044182), np.float64(4.244046924538328)]","[np.float64(1.9926618337631226), np.float64(4.244046688079834)]","[np.float64(0.5112331253428395), np.float64(2.3648269886396838)]","[np.float64(0.5112331509590149), np.float64(2.3648269176483154)]"
WFG4,11,15,15,"[np.float64(1.992661836044182), np.float64(4.244046924538328)]","[np.float64(1.9926618337631226), np.float64(4.244046688079834)]","[np.float64(1.992661836044182), np.float64(4.244046924538328)]","[np.float64(1.9926618337631226), np.float64(4.244046688079834)]","[np.float64(0.5112331253428395), np.float64(2.3648269886396838)]","[np.float64(0.5112331509590149), np.float64(2.3648269176483154)]"
WFG4,12,14,14,"[np.float64(1.992661836044182), np.float64(4.200257167489619)]","[np.float64(1.9926618337631226), np.float64(4.200257301330566)]","[np.float64(1.992661836044182), np.float64(4.236320856255069)]","[np.float64(1.9926618337631226), np.float64(4.236320972442627)]","[np.float64(0.4709053456970843), np.float64(2.3648269886396838)]","[np.float64(0.4709053337574005), np.float64(2.3648269176483154)]"
WFG4,13,14,14,"[np.float64(1.9822519047732987), np.float64(4.200257167489619)]","[np.float64(1.9822518825531006), np.float64(4.200257301330566)]","[np.float64(1.9822519047732987), np.float64(4.236320856255069)]","[np.float64(1.9822518825531006), np.float64(4.236320972442627)]","[np.float64(0.4709053456970843), np.float64(2.3544170573688006)]","[np.float64(0.4709053337574005), np.float64(2.354417085647583)]"
WFG4,14,14,14,"[np.float64(1.9822519047732987), np.float64(4.200257167489619)]","[np.float64(1.9822518825531006), np.float64(4.200257301330566)]","[np.float64(1.9822519047732987), np.float64(4.236320856255069)]","[np.float64(1.9822518825531006), np.float64(4.236320972442627)]","[np.float64(0.4709053456970843), np.float64(2.3544170573688006)]","[np.float64(0.4709053337574005), np.float64(2.354417085647583)]"
WFG4,15,14,14,"[np.float64(1.9761532334130985), np.float64(4.2236733100608905)]","[np.float64(1.9761532545089722), np.float64(4.223673343658447)]","[np.float64(1.9761532334130985), np.float64(4.23670733538369)]","[np.float64(1.9761532545089722), np.float64(4.2367072105407715)]","[np.float64(0.43373861981549866), np.float64(2.3483183860086)]","[np.float64(0.4337386190891266), np.float64(2.348318338394165)]"
WFG4,16,14,14,"[np.float64(1.9761532334130985), np.float64(4.2236733100608905)]","[np.float64(1.9761532545089722), np.float64(4.223673343658447)]","[np.float64(1.9761532334130985), np.float64(4.23670733538369)]","[np.float64(1.9761532545089722), np.float64(4.2367072105407715)]","[np.float64(0.43373861981549866), np.float64(2.3483183860086)]","[np.float64(0.4337386190891266), np.float64(2.348318338394165)]"
WFG4,17,12,12,"[np.float64(1.9761532334130985), np.float64(4.219204762026003)]","[np.float64(1.9761532545089722), np.float64(4.219204902648926)]","[np.float64(1.9761532334130985), np.float64(4.23670733538369)]","[np.float64(1.9761532545089722), np.float64(4.2367072105407715)]","[np.float64(0.4292700717806105), np.float64(2.3483183860086)]","[np.float64(0.42927005887031555), np.float64(2.348318338394165)]"
WFG4,18,12,12,"[np.float64(1.9748512887108784), np.float64(4.219204762026003)]","[np.float64(1.9748512506484985), np.float64(4.219204902648926)]","[np.float64(1.9748512887108784), np.float64(4.23670733538369)]","[np.float64(1.9748512506484985), np.float64(4.2367072105407715)]","[np.float64(0.4292700717806105), np.float64(2.3470164413063803)]","[np.float64(0.42927005887031555), np.float64(2.3470163345336914)]"
WFG4,19,12,12,"[np.float64(1.9689618937855264), np.float64(4.219204762026003)]","[np.float64(1.9689618349075317), np.float64(4.219204902648926)]","[np.float64(1.9689618937855264), np.float64(4.23670733538369)]","[np.float64(1.9689618349075317), np.float64(4.2367072105407715)]","[np.float64(0.4292700717806105), np.float64(2.341127046381028)]","[np.float64(0.42927005887031555), np.float64(2.3411271572113037)]"
WFG4,20,12,12,"[np.float64(1.9689618937855264), np.float64(4.219204762026003)]","[np.float64(1.9689618349075317), np.float64(4.219204902648926)]","[np.float64(1.9689618937855264), np.float64(4.23670733538369)]","[np.float64(1.9689618349075317), np.float64(4.2367072105407715)]","[np.float64(0.4292700717806105), np.float64(2.341127046381028)]","[np.float64(0.42927005887031555), np.float64(2.3411271572113037)]"
WFG4,21,12,12,"[np.float64(1.9657355415633802), np.float64(4.219204762026003)]","[np.float64(1.9657355546951294), np.float64(4.219204902648926)]","[np.float64(1.9657355415633802), np.float64(4.23670733538369)]","[np.float64(1.9657355546951294), np.float64(4.2367072105407715)]","[np.float64(0.4292700717806105), np.float64(2.337900694158882)]","[np.float64(0.42927005887031555), np.float64(2.3379006385803223)]"
WFG4,22,11,11,"[np.float64(1.9657355415633802), np.float64(4.219204762026003)]","[np.float64(1.9657355546951294), np.float64(4.219204902648926)]","[np.float64(1.9657355415633802), np.float64(4.23670733538369)]","[np.float64(1.9657355546951294), np.float64(4.2367072105407715)]","[np.float64(0.4292700717806105), np.float64(2.337900694158882)]","[np.float64(0.42927005887031555), np.float64(2.3379006385803223)]"
WFG4,23,11,11,"[np.float64(1.9657355415633802), np.float64(4.219204762026003)]","[np.float64(1.9657355546951294), np.float64(4.219204902648926)]","[np.float64(1.9657355415633802), np.float64(4.23670733538369)]","[np.float64(1.9657355546951294), np.float64(4.2367072105407715)]","[np.float64(0.4292700717806105), np.float64(2.337900694158882)]","[np.float64(0.42927005887031555), np.float64(2.3379006385803223)]"
WFG4,24,11,11,"[np.float64(1.9657355415633802), np.float64(4.219204762026003)]","[np.float64(1.9657355546951294), np.float64(4.219204902648926)]","[np.float64(1.9657355415633802), np.float64(4.23670733538369)]","[np.float64(1.9657355546951294), np.float64(4.2367072105407715)]","[np.float64(0.4292700717806105), np.float64(2.337900694158882)]","[np.float64(0.42927005887031555), np.float64(2.3379006385803223)]"
WFG4,25,11,11,"[np.float64(2.037388852734372), np.float64(4.219204762026003)]","[np.float64(2.037388801574707), np.float64(4.219204902648926)]","[np.float64(2.037388852734372), np.float64(4.23670733538369)]","[np.float64(2.037388801574707), np.float64(4.2367072105407715)]","[np.float64(0.4292700717806105), np.float64(2.081869910459334)]","[np.float64(0.42927005887031555), np.float64(2.0818698406219482)]"
WFG4,26,10,10,"[np.float64(2.0366800048068257), np.float64(4.219204762026003)]","[np.float64(2.036679983139038), np.float64(4.219204902648926)]","[np.float64(2.0381252862595916), np.float64(4.23670733538369)]","[np.float64(2.0381252765655518), np.float64(4.2367072105407715)]","[np.float64(0.4292700717806105), np.float64(2.0811610625317876)]","[np.float64(0.42927005887031555), np.float64(2.0811610221862793)]"
WFG4,27,10,10,"[np.float64(2.0366800048068257), np.float64(4.219204762026003)]","[np.float64(2.036679983139038), np.float64(4.219204902648926)]","[np.float64(2.0408081202861448), np.float64(4.23670733538369)]","[np.float64(2.0408082008361816), np.float64(4.2367072105407715)]","[np.float64(0.4292700717806105), np.float64(2.0811610625317876)]","[np.float64(0.42927005887031555), np.float64(2.0811610221862793)]"
WFG5,1,20,20,"[np.float64(2.461869496266107), np.float64(4.348400211611892)]","[np.float64(2.461869478225708), np.float64(4.348400115966797)]","[np.float64(2.461869496266107), np.float64(4.348400211611892)]","[np.float64(2.461869478225708), np.float64(4.348400115966797)]","[np.float64(0.6088704903655404), np.float64(0.7888896298752155)]","[np.float64(0.6088705062866211), np.float64(0.7888896465301514)]"
WFG5,2,15,15,"[np.float64(2.2850033273533423), np.float64(4.348400211611892)]","[np.float64(2.285003423690796), np.float64(4.348400115966797)]","[np.float64(2.319686171695062), np.float64(4.377780790733858)]","[np.float64(2.3196861743927), np.float64(4.377780914306641)]","[np.float64(0.6088704903655404), np.float64(1.7321054124591058)]","[np.float64(0.6088705062866211), np.float64(1.7321053743362427)]"
WFG5,3,14,14,"[np.float64(2.2850033273533423), np.float64(4.348400211611892)]","[np.float64(2.285003423690796), np.float64(4.348400115966797)]","[np.float64(2.319686171695062), np.float64(4.348400211611892)]","[np.float64(2.3196861743927), np.float64(4.348400115966797)]","[np.float64(0.6088704903655404), np.float64(1.7321054124591058)]","[np.float64(0.6088705062866211), np.float64(1.7321053743362427)]"
WFG5,4,16,16,"[np.float64(2.2850033273533423), np.float64(4.348400211611892)]","[np.float64(2.285003423690796), np.float64(4.348400115966797)]","[np.float64(2.3113553239071165), np.float64(4.348400211611892)]","[np.float64(2.3113553524017334), np.float64(4.348400115966797)]","[np.float64(0.6088704903655404), np.float64(1.7321054124591058)]","[np.float64(0.6088705062866211), np.float64(1.7321053743362427)]"
WFG5,5,14,14,"[np.float64(2.2850033273533423), np.float64(4.3187478313527725)]","[np.float64(2.285003423690796), np.float64(4.3187479972839355)]","[np.float64(2.3113553239071165), np.float64(4.3187478313527725)]","[np.float64(2.3113553524017334), np.float64(4.3187479972839355)]","[np.float64(0.5792181101064202), np.float64(1.7321054124591058)]","[np.float64(0.5792180895805359), np.float64(1.7321053743362427)]"
WFG5,6,14,14,"[np.float64(2.2850033273533423), np.float64(4.274705181301123)]","[np.float64(2.285003423690796), np.float64(4.274705410003662)]","[np.float64(2.3113553239071165), np.float64(4.274705181301123)]","[np.float64(2.3113553524017334), np.float64(4.274705410003662)]","[np.float64(0.5341924030939516), np.float64(1.7321054124591058)]","[np.float64(0.5341923832893372), np.float64(1.7321053743362427)]"
WFG5,7,14,14,"[np.float64(2.2850033273533423), np.float64(4.292197710538018)]","[np.float64(2.285003423690796), np.float64(4.2921977043151855)]","[np.float64(2.310831602371892), np.float64(4.292197710538018)]","[np.float64(2.3108315467834473), np.float64(4.2921977043151855)]","[np.float64(0.48481705778411766), np.float64(1.7321054124591058)]","[np.float64(0.4848170578479767), np.float64(1.7321053743362427)]"
WFG5,8,14,14,"[np.float64(2.2850033273533423), np.float64(4.292189828668767)]","[np.float64(2.285003423690796), np.float64(4.292189598083496)]","[np.float64(2.310831602371892), np.float64(4.292189828668767)]","[np.float64(2.3108315467834473), np.float64(4.292189598083496)]","[np.float64(0.4848091759148676), np.float64(1.7321054124591058)]","[np.float64(0.48480919003486633), np.float64(1.7321053743362427)]"
WFG5,9,14,14,"[np.float64(2.2850033273533423), np.float64(4.292088095246717)]","[np.float64(2.285003423690796), np.float64(4.292088031768799)]","[np.float64(2.3097181635567448), np.float64(4.292088095246717)]","[np.float64(2.309718132019043), np.float64(4.292088031768799)]","[np.float64(0.4613369517697452), np.float64(1.7321054124591058)]","[np.float64(0.4613369405269623), np.float64(1.7321053743362427)]"
WFG5,10,14,14,"[np.float64(2.2850033273533423), np.float64(4.292088095246717)]","[np.float64(2.285003423690796), np.float64(4.292088031768799)]","[np.float64(2.3097181635567448), np.float64(4.292088095246717)]","[np.float64(2.309718132019043), np.float64(4.292088031768799)]","[np.float64(0.4613369517697452), np.float64(1.7321054124591058)]","[np.float64(0.4613369405269623), np.float64(1.7321053743362427)]"
